P1 (Pa),T1 (C),MF1 (kg/s),P2 (Pa),T2 (C),MF2 (kg/s),MF leak (kg/s),stroke_level,caso,status_leak,Pos (m),Dia (m),x_L,t (s)
910439.7,-41.13149,210.8679,386933.7,-41.60104000000001,210.9662,-0.01461444,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2884.185
910854.7,-41.13127,210.99599999999998,386974.3,-41.60072,211.0944,-0.014618200000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2884.7560000000008
911200.6,-41.13109,211.1028,387008.1,-41.60046,211.2013,-0.01462133,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2885.231
911546.7,-41.13091,211.2096,387041.9,-41.6002,211.3082,-0.01462446,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2885.707000000001
911962.0,-41.13069,211.3376,387082.5,-41.59988,211.4364,-0.01462822,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2886.278
912308.2,-41.13051,211.4443,387116.3,-41.59962,211.5432,-0.01463135,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2886.753
912654.6,-41.13032000000001,211.551,387150.2,-41.59936,211.6499,-0.01463448,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2887.2290000000007
913001.0,-41.130140000000004,211.6577,387184.1,-41.599090000000004,211.7567,-0.01463761,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2887.704
913417.0,-41.12992,211.7857,387224.7,-41.59877,211.8848,-0.01464137,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2888.275
913763.7,-41.12974000000001,211.8923,387258.6,-41.59851,211.9915,-0.0146445,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2888.75
914110.5,-41.12955,211.9989,387292.5,-41.598240000000004,212.0982,-0.01464764,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2889.2259999999997
914457.5,-41.12937,212.1055,387326.4,-41.59798,212.2049,-0.01465077,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2889.7009999999996
914874.0,-41.12915,212.2334,387367.1,-41.59766,212.3328,-0.01465453,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2890.272
915221.1,-41.12896,212.3399,387401.0,-41.597390000000004,212.4395,-0.01465766,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2890.7470000000008
915568.4,-41.12878,212.4464,387435.0,-41.597120000000004,212.5461,-0.0146608,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2891.223
915915.8,-41.12859,212.5529,387468.9,-41.59685,212.6527,-0.01466393,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2891.698000000001
916332.8,-41.128370000000004,212.6807,387509.7,-41.59653,212.7805,-0.01466769,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2892.269
916680.3,-41.12818,212.7871,387543.7,-41.59626,212.8871,-0.01467083,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2892.744
917028.0,-41.127990000000004,212.8935,387577.6,-41.596000000000004,212.9936,-0.01467396,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2893.2200000000007
917375.9,-41.12781,212.9999,387611.6,-41.595729999999996,213.1001,-0.014677100000000004,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2893.695
917793.4,-41.12758,213.1276,387652.4,-41.5954,213.2279,-0.01468086,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2894.266
918141.4,-41.12739000000001,213.234,387686.5,-41.59513,213.3343,-0.014684000000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2894.742
918489.6,-41.1272,213.3403,387720.5,-41.59486,213.4408,-0.01468713,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2895.217
918837.8,-41.12702,213.4466,387754.5,-41.594590000000004,213.5472,-0.01469027,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2895.6929999999998
919255.9,-41.12679,213.5742,387795.4,-41.59427,213.6749,-0.01469404,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2896.263
919604.4,-41.1266,213.6805,387829.5,-41.59399000000001,213.7812,-0.01469717,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2896.739
919953.0,-41.12641,213.7867,387863.5,-41.59372000000001,213.8876,-0.01470031,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2897.2140000000004
920301.7,-41.12622,213.893,387897.6,-41.59345,213.9939,-0.01470345,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2897.69
920720.3,-41.12599,214.0204,387938.5,-41.59312,214.1215,-0.01470721,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2898.26
921069.2,-41.1258,214.1266,387972.6,-41.59285,214.2278,-0.01471035,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2898.736
921418.2,-41.125609999999995,214.2328,388006.7,-41.59257,214.334,-0.01471349,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2899.211
921767.3,-41.12542,214.33900000000003,388040.8,-41.5923,214.4403,-0.01471663,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2899.687
922186.4,-41.12519,214.4663,388081.8,-41.59197,214.5677,-0.014720400000000003,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2900.257
922535.7,-41.124990000000004,214.5724,388116.0,-41.5917,214.6739,-0.01472354,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2900.7329999999997
922885.2,-41.1248,214.6785,388150.1,-41.59142,214.7801,-0.01472668,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2901.208
923304.8,-41.12457,214.8058,388191.1,-41.59109,214.9075,-0.01473044,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2901.7790000000005
923654.5,-41.12437,214.9119,388225.3,-41.59081,215.0137,-0.01473359,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2902.2540000000004
924004.4,-41.124179999999996,215.0179,388259.5,-41.590540000000004,215.1198,-0.01473673,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2902.73
924354.3,-41.12399,215.1239,388293.7,-41.59026,215.2259,-0.01473987,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2903.2059999999997
924774.4,-41.12375,215.2511,388334.8,-41.58992,215.3532,-0.01474364,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2903.776
925124.5,-41.12356,215.357,388369.0,-41.58965,215.4593,-0.01474678,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2904.252
925474.7,-41.12336,215.463,388403.2,-41.58937,215.5653,-0.01474992,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2904.7270000000003
925825.1,-41.12317,215.5689,388437.5,-41.58909,215.6713,-0.01475306,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2905.203
926245.7,-41.12293,215.696,388478.6,-41.58875,215.7985,-0.01475683,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2905.7729999999997
926596.3,-41.12273,215.8019,388512.9,-41.58847,215.9045,-0.01475998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2906.2490000000003
926947.0,-41.12254,215.9077,388547.2,-41.588190000000004,216.0105,-0.01476312,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2906.724
927297.8,-41.12234,216.0136,388581.5,-41.58791,216.1164,-0.01476626,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2907.2
927718.8,-41.1221,216.1406,388622.6,-41.587579999999996,216.2435,-0.01477003,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2907.77
928069.8,-41.1219,216.2464,388656.9,-41.58729,216.3494,-0.01477318,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2908.2459999999996
928420.9,-41.1217,216.3522,388691.2,-41.58701,216.4553,-0.01477632,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2908.7209999999995
928772.1,-41.1215,216.4579,388725.6,-41.586729999999996,216.5611,-0.01477947,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2909.197
929193.7,-41.12127,216.5848,388766.8,-41.58639,216.6881,-0.01478324,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2909.7670000000003
929544.9,-41.12107,216.6904,388801.2,-41.58611,216.7939,-0.01478638,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2910.242
929896.1,-41.120870000000004,216.796,388835.5,-41.58582,216.8995,-0.01478952,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2910.717
930247.2,-41.120670000000004,216.9015,388869.8,-41.58554,217.0051,-0.01479266,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2911.192
930668.3,-41.12043,217.028,388911.0,-41.5852,217.1317,-0.01479643,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2911.761
931019.1,-41.12022,217.1333,388945.3,-41.584920000000004,217.2372,-0.01479957,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2912.236
931369.9,-41.120020000000004,217.2386,388979.6,-41.58463,217.3426,-0.014802700000000004,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2912.71
931790.7,-41.11978,217.3649,389020.7,-41.58429,217.4689,-0.01480646,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2913.278
932141.4,-41.11958,217.47,389055.0,-41.583999999999996,217.5741,-0.01480959,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2913.7509999999997
932492.0,-41.11938,217.575,389089.2,-41.58372,217.6792,-0.01481273,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2914.225
932842.6,-41.11918,217.68,389123.5,-41.58343,217.7843,-0.01481586,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2914.698000000001
933263.3,-41.11893,217.8059,389164.7,-41.58309000000001,217.9103,-0.01481961,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2915.265000000001
933613.8,-41.11873,217.9107,389199.0,-41.5828,218.0152,-0.01482274,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2915.737
933964.2,-41.11853,218.0155,389233.2,-41.58252,218.1201,-0.01482587,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2916.21
934384.7,-41.11829,218.1411,389274.3,-41.58217,218.2458,-0.01482962,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2916.776
934734.9,-41.11808,218.2457,389308.6,-41.58189,218.3505,-0.01483274,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2917.248
935084.9,-41.11788,218.3502,389342.8,-41.5816,218.4552,-0.01483587,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2917.719
935434.9,-41.117670000000004,218.4547,389377.0,-41.581309999999995,218.5598,-0.01483899,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2918.191
935854.8,-41.11743,218.58,389418.0,-41.58097,218.6851,-0.01484273,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2918.7560000000008
936204.7,-41.11723,218.6843,389452.3,-41.58068,218.7895,-0.01484585,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2919.2270000000003
936554.6,-41.117020000000004,218.7886,389486.5,-41.58039,218.8939,-0.01484896,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2919.697
936974.3,-41.11677,218.9136,389527.5,-41.58005,219.019,-0.014852700000000003,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2920.262
937324.1,-41.11657,219.0177,389561.7,-41.57976,219.1232,-0.01485582,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2920.732
937673.8,-41.11636,219.1217,389595.9,-41.57947,219.2273,-0.01485893,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2921.202
938093.3,-41.11612,219.2465,389636.9,-41.57912,219.3522,-0.01486267,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2921.765000000001
938442.9,-41.11591,219.3503,389671.1,-41.578829999999996,219.4562,-0.01486578,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2922.235
938792.3,-41.1157,219.4542,389705.3,-41.578540000000004,219.5601,-0.01486889,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2922.704
939211.6,-41.11546,219.5787,389746.3,-41.57819,219.6847,-0.01487262,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2923.266
939560.8,-41.11525,219.6823,389780.4,-41.5779,219.7885,-0.01487572,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2923.735
939910.1,-41.11504,219.7859,389814.6,-41.57761,219.8922,-0.01487883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2924.203
940329.0,-41.11479,219.9102,389855.5,-41.577259999999995,220.0165,-0.01488255,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2924.765000000001
940678.1,-41.11459,220.0136,389889.7,-41.57697,220.1201,-0.01488566,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2925.2329999999997
941027.2,-41.11438,220.11700000000002,389923.8,-41.576679999999996,220.2235,-0.01488876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2925.7009999999996
941446.0,-41.114129999999996,220.24099999999999,389964.8,-41.57633,220.3476,-0.01489248,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2926.262
941794.9,-41.11392,220.3443,389998.9,-41.57604,220.451,-0.01489558,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2926.7290000000007
942143.8,-41.11371,220.4474,390033.0,-41.57574,220.5543,-0.01489868,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2927.196
942562.3,-41.113459999999996,220.5712,390073.9,-41.57539000000001,220.6781,-0.01490239,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2927.7560000000008
942911.0,-41.11325,220.6742,390108.0,-41.5751,220.7812,-0.01490549,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2928.223
943259.7,-41.11304000000001,220.7772,390142.1,-41.57481,220.8843,-0.01490858,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2928.6890000000008
943677.9,-41.112790000000004,220.9006,390183.1,-41.574459999999995,221.0079,-0.01491229,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2929.2490000000003
944026.4,-41.11258,221.0035,390217.1,-41.57416,221.1108,-0.01491538,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2929.715
944444.5,-41.11233,221.1268,390258.0,-41.573809999999995,221.2342,-0.01491909,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2930.2729999999997
944792.8,-41.112120000000004,221.2294,390292.1,-41.57351,221.33700000000002,-0.01492218,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2930.739
945141.1,-41.111909999999995,221.3321,390326.1,-41.57322,221.4397,-0.01492527,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2931.204000000001
945558.9,-41.11165,221.4551,390367.0,-41.57287,221.5629,-0.01492897,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2931.762
945907.1,-41.11144,221.5576,390401.1,-41.57257,221.6655,-0.01493206,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2932.2259999999997
946255.4,-41.11123,221.66,390435.2,-41.57227,221.768,-0.01493514,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2932.691
946673.0,-41.11098,221.7828,390475.9,-41.57192,221.8909,-0.01493884,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2933.248
947020.9,-41.11077,221.8851,390509.9,-41.57162,221.9933,-0.01494192,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2933.712
947438.3,-41.11051,222.0077,390550.8,-41.57127,222.11599999999999,-0.01494562,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2934.269
947786.0,-41.1103,222.1098,390584.8,-41.57097,222.2182,-0.01494869,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2934.732
948133.7,-41.11009,222.2119,390618.8,-41.57067,222.3204,-0.01495177,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2935.195
948550.9,-41.10983,222.3343,390659.6,-41.57032,222.4429,-0.01495546,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2935.7509999999997
948898.6,-41.10962,222.4362,390693.6,-41.57002,222.5449,-0.01495854,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2936.2140000000004
949315.8,-41.109359999999995,222.5584,390734.4,-41.56966,222.6672,-0.01496223,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2936.769
949663.4,-41.10915,222.6602,390768.4,-41.569359999999996,222.7691,-0.014965299999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2937.231
950010.9,-41.10893,222.7619,390802.4,-41.56907,222.8709,-0.01496837,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2937.6940000000004
950427.7,-41.108670000000004,222.8839,390843.2,-41.568709999999996,222.993,-0.01497205,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2938.248
950774.9,-41.10846,222.9855,390877.1,-41.56841,223.0947,-0.01497512,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2938.71
951191.5,-41.1082,223.1073,390917.8,-41.56805,223.2166,-0.014978799999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2939.263
951538.5,-41.10799,223.2088,390951.8,-41.56775,223.3181,-0.01498186,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2939.725
951885.5,-41.10777,223.3101,390985.7,-41.56745,223.4196,-0.01498493,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2940.186
952288.7,-41.10752,223.4273,391028.5,-41.5671,223.5376,-0.01485037,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2940.718
952707.2,-41.10726,223.5482,391062.3,-41.56674,223.658,-0.01457784,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2941.271
953050.5,-41.10705,223.6496,391101.9,-41.56644,223.7594,-0.01435068,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2941.731
953399.7,-41.10683,223.7508,391134.5,-41.566140000000004,223.8609,-0.01412359,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2942.192
953819.6,-41.10657,223.8717,391174.7,-41.56577,223.9825,-0.01385111,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2942.7430000000004
954168.3,-41.10635,223.9724,391208.9,-41.56547,224.0836,-0.01362403,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2943.203
954584.8,-41.10609,224.0933,391250.4,-41.56511,224.2051,-0.01335154,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2943.7540000000004
954932.0,-41.10587,224.1941,391284.0,-41.564809999999994,224.3063,-0.01312447,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2944.2140000000004
955347.6,-41.10561,224.3149,391324.2,-41.56444000000001,224.4274,-0.012852,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2944.764
955692.9,-41.10539,224.4154,391358.3,-41.56414,224.5283,-0.01262494,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2945.223
956107.4,-41.105129999999996,224.53599999999997,391399.1,-41.56377,224.6494,-0.01235248,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2945.7729999999997
956453.7,-41.10491,224.6364,391432.6,-41.56347,224.7501,-0.01212545,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2946.232
956800.3,-41.10469000000001,224.7368,391466.2,-41.563159999999996,224.8507,-0.01189843,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2946.69
957216.3,-41.10443,224.8572,391506.9,-41.5628,224.9714,-0.01162602,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2947.239
957563.0,-41.104209999999995,224.9575,391541.1,-41.562490000000004,225.0719,-0.01139902,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2947.697
957979.3,-41.10395,225.0777,391581.9,-41.562129999999996,225.1925,-0.01112664,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2948.2459999999996
958326.4,-41.10373,225.1778,391615.9,-41.561820000000004,225.2929,-0.01089966,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2948.703
958742.6,-41.10346,225.2979,391656.6,-41.56145,225.4134,-0.0106273,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2949.2509999999997
959089.0,-41.10324,225.3978,391690.5,-41.56115,225.5138,-0.01040034,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2949.708
959504.4,-41.10298,225.5177,391731.1,-41.56078,225.6341,-0.01012799,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2950.2560000000008
959850.1,-41.102759999999996,225.6176,391764.9,-41.56047,225.7343,-0.009901047,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2950.712
960264.9,-41.10249,225.7373,391805.4,-41.5601,225.8544,-0.009628722,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2951.26
960610.5,-41.102270000000004,225.83700000000002,391839.2,-41.55979,225.9544,-0.009401794,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2951.716
961025.3,-41.102,225.9566,391879.7,-41.55942,226.0744,-0.009129493,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2952.262
961371.1,-41.10178,226.0562,391913.5,-41.55911,226.1742,-0.008902585,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2952.718
961786.2,-41.10151,226.1756,391954.2,-41.55874,226.294,-0.008630308,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2953.264
962132.1,-41.10129000000001,226.275,391988.0,-41.55843,226.3938,-0.00840342,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2953.719
962547.3,-41.10102,226.3943,392028.7,-41.55806,226.5134,-0.008131165,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2954.265000000001
962893.2,-41.1008,226.4936,392062.5,-41.55775,226.6131,-0.007904295,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2954.719
963308.1,-41.10053,226.6127,392103.2,-41.55738,226.7326,-0.007632061,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2955.264
963653.7,-41.10031,226.7119,392136.9,-41.55707,226.8321,-0.007405207,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2955.718
964068.1,-41.10004,226.8308,392177.4,-41.55669,226.9514,-0.0071329919999999995,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2956.263
964413.2,-41.09981,226.9299,392211.1,-41.55638,227.0508,-0.006906155,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2956.717
964827.2,-41.09954000000001,227.0487,392251.7,-41.55601,227.17,-0.006633961,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2957.261
965172.3,-41.09932,227.1476,392285.4,-41.5557,227.2692,-0.006407141,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2957.7140000000004
965586.5,-41.09905,227.2662,392325.9,-41.55532,227.3882,-0.0061349690000000005,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2958.258
965931.7,-41.09882,227.365,392359.6,-41.555009999999996,227.4873,-0.005908167,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2958.71
966345.9,-41.09855,227.4835,392400.2,-41.554629999999996,227.6061,-0.005636016,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2959.2540000000004
966691.0,-41.09832,227.5822,392433.9,-41.554320000000004,227.7051,-0.005409231,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2959.7059999999997
967105.1,-41.09805,227.7005,392474.5,-41.55395,227.8238,-0.0051371,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2960.248
967450.1,-41.09783,227.799,392508.2,-41.55363,227.9227,-0.004910333,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2960.7
967864.0,-41.09755,227.9172,392548.7,-41.553259999999995,228.0413,-0.004638221,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2961.242
968208.8,-41.09733,228.0156,392582.4,-41.55294,228.14,-0.00441147,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2961.6940000000004
968622.4,-41.09705,228.1336,392622.8,-41.55256,228.2584,-0.004139378,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2962.235
968967.0,-41.09682,228.2319,392656.6,-41.55225,228.357,-0.0039126429999999995,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2962.687
969380.4,-41.09655,228.3497,392697.0,-41.55187,228.4752,-0.0036405709999999996,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2963.228
969793.7,-41.09628,228.4675,392737.4,-41.55149,228.5934,-0.0033685090000000004,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2963.768
970138.2,-41.09605,228.5656,392771.0,-41.55118,228.6918,-0.0031417990000000002,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2964.219
970551.5,-41.09577,228.6832,392811.5,-41.5508,228.8098,-0.002869757,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2964.759
970895.9,-41.09554,228.7811,392845.2,-41.55049,228.9081,-0.002643064,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2965.2090000000003
971309.2,-41.09527,228.8986,392885.6,-41.55011,229.0259,-0.002371041,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2965.7490000000003
971653.5,-41.095040000000004,228.9964,392919.2,-41.54979,229.1241,-0.002144363,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2966.198000000001
972066.5,-41.09476,229.1138,392959.6,-41.549409999999995,229.2418,-0.0018723589999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2966.737
972410.6,-41.09453,229.2115,392993.3,-41.5491,229.3398,-0.0016456970000000002,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2967.186
972823.5,-41.09425,229.3286,393033.7,-41.54872,229.4573,-0.001373712,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2967.725
973236.3,-41.09398,229.4457,393074.0,-41.54834,229.5748,-0.001101737,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2968.264
973580.2,-41.093740000000004,229.5432,393107.7,-41.54802,229.6726,-0.0008750984,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2968.712
